typing_speed_wpm,avg_keystroke_interval_ms,backspace_ratio,pause_frequency_per_min,mouse_velocity_px_s,mouse_distance_px,click_frequency_per_min,idle_time_seconds,error_rate,response_time_seconds,retry_count,context_switches_per_min,cognitive_load
47.45,170.87,0.0718,0,429.88,1428.54,17.23,4.81,0.036,4.81,0,0,0
56.27,154.03,0.0759,3,342.93,1307.11,11.53,6.89,0.0177,5.95,1,0,0
59.6,159.26,0.0324,3,373.49,1120.52,17.71,1.5,0.0194,4.25,0,6,0
59.39,207.83,0.045,0,365.06,1062.06,16.37,4.54,0.0551,4.84,2,3,0
43.58,211.4,0.0601,1,461.44,992.75,15.96,3.47,0.0327,2.43,0,0,0
58.82,165.32,0.0216,4,498.84,1237.55,10.47,3.19,0.0201,3.62,1,0,0
73.73,191.81,0.0063,3,539.03,1031.74,18.85,1.41,0.0384,6.21,0,1,0
56.25,194.85,0.1233,9,262.39,2166.74,22.28,8.24,0.1354,9.11,2,5,1
44.41,254.84,0.026,6,229.24,2079.29,22.23,11.25,0.0134,8.31,2,4,1
61.66,209.44,0.0,3,324.23,1651.43,15.28,5.46,0.0,2.97,0,0,0
50.12,263.88,0.1124,4,286.45,2385.24,33.4,10.53,0.1327,6.16,0,6,1
46.63,293.35,0.2174,9,185.66,2036.93,31.32,17.94,0.2194,15.69,3,7,2
28.28,371.47,0.0828,14,295.15,2896.21,38.39,20.08,0.2703,9.05,4,7,2
37.68,202.85,0.1716,2,396.48,2205.03,22.27,5.12,0.1138,8.58,4,2,1
54.02,188.8,0.0856,6,435.46,1168.71,13.76,1.85,0.0444,4.31,0,5,0
52.71,184.15,0.0374,2,304.57,1448.81,10.93,6.0,0.0381,6.02,0,0,0
46.17,293.04,0.1159,2,157.49,1067.5,14.98,7.04,0.0564,10.68,0,1,1
22.22,255.44,0.1871,12,176.73,2437.15,31.4,12.16,0.2474,2.17,4,9,2
29.45,388.05,0.0964,10,171.88,2753.36,33.97,5.41,0.1638,16.71,4,11,2
32.08,352.24,0.2168,6,294.93,2808.6,16.8,14.32,0.1101,15.17,4,9,2
36.39,218.84,0.059,8,286.02,1872.35,21.37,2.55,0.1546,7.99,1,8,1
72.29,201.33,0.1105,3,565.16,1572.45,15.52,4.91,0.0138,6.86,0,3,0
67.24,163.11,0.0656,4,267.09,1258.29,19.42,5.62,0.0401,4.41,1,2,0
75.89,217.17,0.0505,4,333.04,1138.04,17.49,3.74,0.0,4.6,1,3,0
52.27,265.92,0.0507,3,250.0,1645.17,17.57,8.39,0.1411,10.38,1,5,1
46.93,215.2,0.1184,4,390.87,1864.65,17.04,7.27,0.0111,7.01,2,5,1
56.32,195.05,0.0382,0,384.24,1547.91,13.84,2.12,0.0456,5.38,1,0,0
30.97,228.65,0.1121,4,416.4,2310.57,24.44,9.55,0.0079,5.23,4,5,1
49.61,256.49,0.1522,2,268.87,1864.41,11.6,6.19,0.0904,7.15,2,1,1
30.11,507.88,0.1176,10,213.8,2696.57,30.56,13.8,0.1731,7.81,1,8,2
35.25,183.36,0.1491,8,213.84,2060.47,11.53,6.01,0.0357,7.37,1,4,1
57.19,82.09,0.0433,3,402.12,1713.19,17.3,7.71,0.046,4.28,1,0,0
76.38,162.01,0.0467,1,547.16,796.75,14.14,7.18,0.0,2.16,0,2,0
31.55,318.43,0.1377,8,221.07,2124.58,37.19,13.18,0.091,13.43,0,5,2
33.05,420.37,0.1628,12,170.25,1866.55,26.86,21.24,0.2131,10.96,4,16,2
49.88,199.85,0.014,3,439.61,1100.91,13.87,2.57,0.0158,5.68,2,0,0
51.78,143.73,0.0534,1,320.81,1504.06,16.79,2.75,0.0636,3.0,1,1,0
51.79,240.09,0.114,3,438.03,1700.12,19.54,4.93,0.0651,5.55,0,3,0
47.27,410.58,0.2887,11,174.61,2695.98,36.86,17.44,0.19,13.92,6,14,2
56.37,171.97,0.068,3,438.62,1372.97,16.37,4.16,0.0349,4.83,1,0,0
31.04,260.04,0.1799,9,197.3,2870.11,27.77,10.23,0.2185,6.75,3,12,2
74.74,115.72,0.027,3,446.39,1081.58,17.83,3.52,0.0152,3.31,1,0,0
42.56,290.93,0.0989,4,287.3,1331.49,14.35,3.95,0.1194,8.88,3,5,1
52.94,303.4,0.1624,5,404.1,1937.02,12.1,12.24,0.0864,6.31,1,4,1
60.15,166.36,0.068,0,388.07,1195.78,17.35,1.19,0.0269,5.35,0,2,0
56.04,243.45,0.0978,3,271.88,1609.15,15.13,4.74,0.0944,5.23,1,9,1
32.5,301.64,0.2361,7,210.26,1789.93,22.75,15.02,0.2306,13.25,6,4,2
60.65,142.16,0.0476,0,335.89,1152.14,14.93,3.77,0.0212,4.28,1,3,0
69.6,187.89,0.0328,1,460.41,1082.34,13.92,4.67,0.0073,3.2,1,0,0
53.27,298.01,0.0653,4,268.08,1790.61,25.91,3.37,0.0415,5.81,0,10,1
39.27,403.47,0.1203,13,152.83,2039.92,36.04,14.45,0.1191,18.05,4,5,2
66.93,242.47,0.0135,1,322.66,1133.24,14.25,2.08,0.0,4.58,0,2,0
35.45,266.32,0.1809,6,349.23,1819.24,29.04,4.0,0.0884,6.55,1,1,1
58.89,222.8,0.0235,1,320.24,1322.45,15.84,3.68,0.0562,4.12,1,0,0
36.25,255.74,0.2544,9,265.6,2217.45,31.82,11.2,0.0915,15.61,3,10,2
49.14,246.81,0.1251,7,311.84,1950.56,22.09,7.46,0.1506,8.33,2,2,1
60.48,166.48,0.0391,4,474.46,1294.41,20.87,2.86,0.0363,5.68,1,3,0
34.09,306.88,0.2459,11,243.04,2909.24,28.16,10.23,0.2071,15.31,1,8,2
43.23,281.69,0.0838,11,276.06,1930.67,18.52,10.18,0.0373,8.27,2,2,1
37.09,211.17,0.0728,4,270.13,1419.24,21.99,4.03,0.1125,5.92,2,3,1
26.87,392.06,0.2348,15,198.9,2411.28,31.39,3.64,0.1616,19.28,4,3,2
58.34,158.6,0.0729,1,487.24,1915.25,11.83,4.16,0.0676,4.41,1,2,0
39.83,374.95,0.1228,7,170.43,2187.26,23.41,17.55,0.16,17.93,4,5,2
34.63,308.24,0.1882,11,284.34,2235.73,30.86,15.21,0.1676,12.42,2,8,2
71.86,150.99,0.0516,2,422.84,1251.14,9.37,5.07,0.0384,4.12,0,1,0
41.95,240.02,0.0873,5,208.72,2338.94,26.72,15.66,0.1239,7.32,1,1,2
59.53,188.69,0.005,4,489.7,1167.95,18.64,0.74,0.0429,5.46,0,1,0
55.15,238.36,0.0726,6,332.54,1825.35,23.58,7.85,0.0772,11.07,1,3,1
61.53,226.61,0.0468,3,345.52,1437.36,14.07,1.59,0.0802,5.22,0,5,0
62.15,191.29,0.0782,4,322.27,542.2,14.31,3.63,0.0507,3.02,1,1,0
56.26,189.29,0.0299,4,488.14,1666.43,13.65,1.03,0.0151,4.17,0,0,0
70.26,191.3,0.0402,1,496.2,1030.52,18.04,0.24,0.0494,4.17,0,3,0
58.4,219.72,0.02,2,348.34,1654.73,12.54,5.2,0.031,5.95,0,2,0
21.9,364.01,0.0914,16,238.93,2713.76,36.43,15.24,0.0447,9.74,4,2,2
33.25,329.95,0.1275,8,162.15,2921.92,33.01,9.12,0.1465,14.13,5,6,2
39.6,324.01,0.1032,2,295.51,1988.16,15.81,3.5,0.1372,8.57,2,1,1
24.89,325.85,0.1695,6,226.49,2618.05,22.71,9.85,0.1304,12.24,2,6,2
29.98,413.25,0.2075,13,241.1,1886.88,28.41,11.3,0.2389,15.67,4,6,2
28.35,386.1,0.1945,13,214.91,2666.73,21.71,18.28,0.2217,11.3,2,7,2
53.67,206.35,0.12,10,212.41,1797.03,17.55,7.63,0.0571,6.01,2,3,1
34.15,374.41,0.1955,14,183.28,2216.16,28.15,12.52,0.1405,12.26,4,9,2
37.94,442.4,0.2101,10,179.45,2393.91,19.55,12.14,0.2096,13.55,2,4,2
48.87,221.96,0.0772,7,204.84,1229.77,18.67,1.16,0.0793,7.49,2,4,1
53.87,162.2,0.0384,2,332.8,1121.63,10.78,4.6,0.064,2.04,1,0,0
49.05,302.67,0.2546,13,213.2,2439.27,19.43,16.79,0.2055,9.81,6,8,2
69.77,150.06,0.0106,1,466.57,1300.54,19.11,1.88,0.0215,5.45,1,1,0
65.98,149.77,0.0493,3,358.47,1440.56,14.73,4.66,0.0372,3.07,0,0,0
36.96,303.77,0.0615,5,226.36,1754.99,27.02,13.19,0.2149,11.17,5,8,2
25.59,358.91,0.1531,13,164.62,2093.9,40.09,14.71,0.2221,15.33,4,4,2
18.23,293.69,0.1208,5,331.59,1882.26,23.27,2.69,0.0746,6.01,1,3,1
68.48,192.81,0.0173,3,432.54,1298.49,17.7,5.18,0.0399,4.05,1,2,0
30.31,523.9,0.1854,6,293.35,2215.22,24.09,15.32,0.1644,8.83,4,8,2
70.82,157.14,0.0004,2,294.11,1746.22,15.75,5.65,0.0686,4.24,2,0,0
74.89,180.46,0.078,1,428.23,1221.61,12.21,1.58,0.0309,3.61,0,1,0
34.54,331.2,0.0514,9,154.96,2859.4,33.62,10.03,0.2894,11.84,1,10,2
38.97,214.2,0.0678,2,235.8,2015.52,27.53,3.22,0.0897,6.04,1,6,1
38.11,297.6,0.184,11,235.05,2592.95,23.85,11.0,0.1944,16.39,6,8,2
39.13,259.07,0.1246,16,245.44,2538.43,25.66,15.1,0.1654,15.09,5,9,2
16.6,453.59,0.2338,15,226.38,2752.11,46.38,8.83,0.2843,13.33,3,7,2
19.87,229.23,0.1814,11,119.98,3023.78,36.67,12.72,0.125,12.0,7,9,2
56.44,334.27,0.0,1,273.35,1430.89,24.07,5.34,0.0341,7.87,1,5,1
36.42,278.77,0.1008,3,338.86,2388.8,10.84,6.52,0.075,9.85,1,1,1
58.24,200.56,0.0398,2,335.16,1324.71,13.02,3.16,0.061,5.09,1,2,0
63.18,164.15,0.0213,2,368.93,1194.6,17.2,3.88,0.0663,6.5,0,1,0
36.87,339.68,0.2164,11,232.53,2100.84,38.57,15.95,0.2649,11.5,9,9,2
51.05,147.64,0.0549,3,450.19,1061.36,16.65,3.63,0.0423,2.95,0,3,0
35.84,338.1,0.2645,11,159.68,2023.12,27.63,14.04,0.1142,8.51,3,6,2
48.94,200.93,0.1103,5,300.29,1647.33,24.13,4.91,0.1739,3.78,0,4,1
55.12,313.1,0.1416,5,314.45,1942.86,17.27,6.54,0.0919,6.86,0,5,1
40.08,266.38,0.1348,5,440.24,1637.64,18.87,4.05,0.0661,5.12,1,9,1
36.13,385.42,0.1399,11,222.85,2037.92,25.72,14.28,0.1722,14.65,5,5,2
50.46,279.78,0.1171,6,365.33,1589.93,26.94,10.39,0.0755,7.74,0,6,1
24.61,391.19,0.1701,16,180.66,2021.23,22.02,11.28,0.2635,17.15,3,5,2
54.48,231.12,0.1747,2,325.44,2231.18,28.6,14.56,0.0764,3.25,1,4,1
32.22,276.06,0.2167,12,265.14,2397.54,25.22,20.32,0.1883,16.76,5,7,2
42.75,273.29,0.1403,4,267.27,1645.03,21.18,5.31,0.151,9.56,2,3,1
54.25,97.52,0.0172,3,491.57,1084.66,11.0,2.67,0.0234,4.91,0,0,0
44.03,278.3,0.0392,6,253.55,1662.4,17.32,6.69,0.0753,10.01,2,5,1
67.43,110.25,0.0683,3,342.18,1272.75,15.89,1.62,0.0374,2.62,0,2,0
38.16,353.0,0.1663,8,92.17,2916.25,24.66,18.65,0.0636,10.24,5,6,2
66.24,177.68,0.0283,1,408.98,965.8,17.31,0.0,0.0493,2.68,0,1,0
72.74,210.16,0.1596,6,206.61,1401.87,14.74,4.06,0.0291,6.39,0,2,1
41.45,237.55,0.1419,9,223.44,1286.48,24.13,4.41,0.0975,8.56,1,1,1
23.95,336.31,0.0219,16,95.09,2273.28,17.64,11.3,0.2085,17.75,3,9,2
64.05,217.07,0.0062,1,296.49,2044.76,11.0,2.18,0.0164,3.33,0,2,0
34.93,352.28,0.2243,12,129.8,2710.92,21.88,18.92,0.1797,17.4,2,7,2
27.75,383.84,0.1708,13,245.47,2968.31,39.15,13.25,0.2128,10.58,7,12,2
74.32,198.09,0.0447,4,543.35,1330.87,20.32,3.55,0.0469,4.07,0,1,0
55.98,180.11,0.0731,0,543.95,1119.82,18.94,1.19,0.0427,4.09,1,2,0
46.6,301.13,0.1174,10,261.31,1659.86,16.63,9.69,0.0542,8.22,1,5,1
51.3,287.42,0.1329,3,193.94,1545.37,14.58,9.29,0.1123,8.95,1,2,1
39.46,295.73,0.1507,3,245.43,1819.05,22.36,8.55,0.1249,7.1,1,1,1
59.41,191.18,0.012,6,320.17,1557.15,14.1,4.12,0.0519,4.38,1,1,0
62.74,229.84,0.0624,2,502.78,1184.01,14.53,5.16,0.0265,4.53,0,1,0
57.68,354.51,0.1047,8,377.49,1447.85,21.66,4.83,0.0774,10.33,1,2,1
27.75,404.51,0.1936,10,203.92,2316.48,36.25,19.89,0.194,22.91,2,7,2
20.02,427.87,0.2061,5,189.27,2516.54,30.27,10.87,0.1128,13.45,1,7,2
64.47,210.16,0.0382,6,333.16,1649.01,11.08,5.27,0.0153,6.73,0,1,0
72.31,329.83,0.0631,5,319.96,1697.29,24.13,5.67,0.034,6.94,2,2,1
40.98,435.99,0.0798,9,71.84,2251.0,25.55,18.06,0.2224,14.52,5,12,2
51.9,241.11,0.1633,3,344.39,1662.95,30.61,6.61,0.0716,10.05,1,5,1
18.55,433.91,0.1925,11,180.28,2676.36,21.67,10.92,0.0395,11.01,4,7,2
44.44,315.46,0.1951,7,166.03,2056.56,32.38,21.33,0.2099,10.85,6,8,2
54.14,193.43,0.0433,4,488.7,1294.48,17.73,4.97,0.0428,3.03,0,2,0
34.72,394.08,0.2869,5,151.3,2637.01,20.25,16.44,0.1011,19.9,4,8,2
54.01,271.07,0.0129,5,208.77,2131.84,20.9,4.29,0.1442,6.62,3,2,1
28.31,277.32,0.1278,11,98.44,2213.93,22.12,14.79,0.2415,11.41,1,9,2
89.27,218.77,0.0,4,429.53,1131.52,18.8,3.01,0.0278,5.68,1,1,0
18.07,383.13,0.122,10,192.86,1868.84,21.29,12.17,0.3044,12.09,4,4,2
77.45,161.61,0.0803,3,455.45,1868.13,22.33,3.98,0.0508,3.65,1,0,0
25.84,387.85,0.1606,9,80.47,2610.79,30.26,9.36,0.2959,10.66,4,6,2
19.66,398.81,0.2539,10,229.57,2721.9,16.09,4.16,0.1492,15.1,2,9,2
40.32,299.92,0.0841,4,218.7,2140.62,24.73,6.99,0.113,8.4,2,3,1
31.59,203.86,0.0759,3,400.06,1329.58,13.06,7.35,0.0359,6.27,0,2,0
50.94,271.24,0.0168,6,314.71,2074.18,24.35,7.67,0.078,8.99,2,4,1
46.52,209.8,0.1153,6,371.37,1995.64,22.29,3.62,0.0991,8.61,0,5,1
38.81,445.47,0.265,8,95.4,2546.01,29.35,14.76,0.1815,7.84,7,8,2
45.81,287.21,0.1078,6,247.2,1468.41,16.79,6.76,0.0722,6.01,2,8,1
28.02,282.84,0.1368,14,158.28,1665.11,32.47,13.03,0.2951,12.93,4,7,2
42.9,246.35,0.0191,1,345.32,1570.85,21.41,3.08,0.2071,7.3,4,4,1
60.64,185.85,0.0902,1,402.05,1515.68,10.34,3.95,0.0983,5.22,2,2,0
17.3,243.02,0.1933,17,225.99,1956.02,32.76,24.73,0.0804,16.15,6,10,2
28.05,407.04,0.197,4,102.5,2131.25,23.32,11.1,0.2576,18.5,6,6,2
33.72,376.15,0.1521,9,184.99,2383.54,49.75,17.18,0.1594,21.21,6,7,2
42.85,239.21,0.0786,3,307.0,2065.65,24.77,15.08,0.0903,7.97,0,5,1
80.87,131.6,0.0456,0,369.27,1795.02,19.4,4.86,0.0397,6.47,0,1,0
40.69,311.88,0.1398,10,324.89,1506.32,13.99,5.66,0.1369,7.0,0,3,1
37.15,236.77,0.053,3,377.94,1931.99,23.44,8.18,0.0959,7.74,3,3,1
51.63,146.63,0.005,2,488.71,1475.68,8.55,7.02,0.0424,4.98,0,1,0
38.17,321.51,0.1046,8,301.49,1490.72,19.06,10.8,0.0858,5.6,2,2,1
49.71,242.69,0.1288,5,370.02,1830.94,21.42,9.51,0.0951,11.41,5,4,1
40.63,295.88,0.1076,7,304.64,1415.51,18.78,7.68,0.0595,8.61,0,2,1
15.99,412.14,0.2143,11,198.84,2639.15,32.32,5.9,0.2003,15.81,3,9,2
33.19,429.3,0.1352,20,261.37,2295.0,21.58,14.26,0.1413,13.97,6,8,2
62.56,224.9,0.0588,1,440.76,994.11,17.21,0.92,0.0585,3.05,0,1,0
57.89,276.19,0.1105,3,287.5,1371.16,21.53,15.88,0.0281,7.52,1,7,1
36.01,217.21,0.2443,14,170.38,2456.08,27.13,8.69,0.2004,12.33,7,10,2
68.73,150.61,0.0094,3,431.41,1443.03,21.13,2.97,0.0274,3.9,0,0,0
54.82,275.52,0.1005,5,280.98,1609.73,23.02,8.18,0.1051,8.92,1,1,1
46.21,196.31,0.0674,3,304.21,987.1,14.94,6.02,0.0424,3.63,0,3,0
25.98,359.52,0.284,11,240.49,2661.39,21.7,15.5,0.1627,11.56,3,5,2
41.76,216.96,0.1438,2,358.29,1814.05,26.36,3.22,0.1358,6.96,0,3,1
65.54,204.34,0.0455,5,372.53,1119.02,21.13,1.98,0.022,6.0,0,5,0
40.29,212.83,0.1516,13,207.19,3055.37,26.02,8.91,0.1945,13.88,6,6,2
72.5,214.35,0.0248,3,390.97,1090.08,10.42,3.49,0.0357,4.23,0,3,0
63.65,260.98,0.0442,3,511.38,1506.74,12.57,3.25,0.0105,6.93,0,2,0
48.06,148.36,0.027,0,349.73,832.52,7.75,3.45,0.0268,2.78,0,1,0
78.03,207.36,0.0445,1,364.78,1302.98,10.88,3.81,0.0258,3.47,1,1,0
74.83,189.28,0.063,3,361.24,1499.2,12.8,3.46,0.0623,4.79,1,1,0
66.34,197.65,0.0375,4,452.42,1598.28,15.52,7.85,0.0278,4.02,1,2,0
23.94,316.55,0.1139,11,221.65,1862.98,28.51,11.87,0.2239,13.78,4,7,2
31.0,236.6,0.0604,4,258.65,1474.86,26.25,6.98,0.0723,11.3,3,3,1
52.96,309.79,0.1129,4,353.93,1620.41,15.46,7.1,0.118,6.35,3,4,1
42.97,256.88,0.1195,4,323.95,1976.57,22.51,7.43,0.1114,7.13,2,3,1
21.23,402.65,0.1426,11,274.47,2647.43,23.64,9.96,0.152,11.0,2,4,2
45.31,320.79,0.1004,8,434.99,1839.39,19.21,4.6,0.0778,7.86,2,1,1
32.68,510.28,0.0666,14,223.97,2464.92,16.35,10.66,0.3165,9.49,3,6,2
52.07,233.89,0.1329,5,437.38,1627.74,28.76,6.0,0.0739,7.95,2,7,1
40.58,248.92,0.1172,3,230.23,1921.66,19.44,8.16,0.1822,6.36,0,3,1
35.19,306.08,0.152,11,230.2,2480.83,28.37,11.71,0.1359,9.23,4,10,2
44.38,209.91,0.12,5,306.13,1573.0,30.53,11.17,0.1128,5.67,3,3,1
78.21,220.02,0.0754,1,455.98,1289.38,14.22,5.8,0.0263,4.4,0,1,0
55.01,205.93,0.1569,4,240.1,1382.53,12.98,4.5,0.1189,14.16,2,1,1
27.19,243.2,0.1629,13,242.27,2864.82,29.61,12.6,0.2594,18.19,5,11,2
80.69,234.43,0.0395,2,326.4,784.25,8.6,3.28,0.0496,4.46,0,1,0
62.62,217.36,0.0414,0,347.64,905.16,20.3,1.23,0.0527,6.14,0,0,0
37.21,253.02,0.1191,9,239.69,2526.37,32.13,7.91,0.203,14.52,5,10,2
73.24,202.99,0.0606,1,486.96,1075.83,22.05,3.77,0.0482,4.92,1,0,0
55.05,235.08,0.1419,2,318.09,1794.22,17.2,9.61,0.1444,5.25,1,5,1
54.63,289.14,0.0877,4,276.15,1369.76,15.51,6.33,0.0966,6.4,0,2,1
35.13,385.3,0.1763,11,179.98,2058.12,28.3,6.17,0.1682,18.48,7,9,2
23.09,300.31,0.1327,11,245.97,2272.7,30.05,16.94,0.3018,12.05,3,10,2
50.71,188.03,0.1379,5,185.45,1724.94,26.29,11.61,0.1199,6.13,2,3,1
46.17,259.26,0.1086,12,212.9,1468.61,18.67,13.67,0.0819,5.25,1,1,1
38.47,276.92,0.1185,3,332.2,1803.61,17.98,2.42,0.1126,7.47,2,4,1
36.01,347.37,0.1651,7,193.83,1636.27,27.81,10.19,0.2568,11.39,6,8,2
50.19,204.16,0.1264,8,298.95,1824.99,22.05,6.86,0.1443,11.86,0,4,1
34.07,364.17,0.1544,4,248.47,1319.2,20.38,8.62,0.0975,7.5,2,4,1
58.57,163.73,0.0213,3,370.59,1336.41,8.54,5.6,0.0465,2.53,0,1,0
68.89,196.35,0.0633,3,359.76,1401.95,12.53,5.52,0.0251,4.95,1,1,0
46.23,175.26,0.1904,3,316.7,1602.69,27.82,3.4,0.0707,8.25,0,4,1
60.9,174.32,0.0296,2,325.96,1379.52,8.68,3.03,0.0224,4.82,0,4,0
61.69,226.56,0.0454,6,419.85,980.43,18.97,4.96,0.0485,5.79,0,2,0
50.4,308.32,0.0589,7,331.94,1422.11,22.42,6.4,0.0977,8.7,2,1,1
34.72,348.56,0.1414,3,340.45,2374.69,19.06,6.48,0.0715,5.19,0,1,1
80.96,150.89,0.0841,1,347.17,1307.54,11.01,4.88,0.0201,5.11,0,1,0
34.14,266.33,0.1529,8,309.37,1913.57,26.0,1.36,0.0632,8.33,1,2,1
56.41,164.56,0.0465,7,315.49,2034.91,29.62,10.61,0.1213,7.2,0,2,1
72.41,207.96,0.0108,3,505.15,1475.99,15.98,3.28,0.0339,7.97,1,2,0
43.48,381.48,0.1844,10,254.32,2408.93,28.37,9.04,0.2182,19.82,4,7,2
15.37,331.9,0.1405,9,111.01,2358.13,25.21,17.78,0.1838,15.15,3,10,2
33.48,211.87,0.0608,6,417.53,1473.85,16.77,2.03,0.0631,11.51,2,4,1
55.65,246.52,0.0876,6,318.73,1843.8,19.81,5.05,0.0544,8.36,3,5,1
53.29,277.19,0.0696,5,248.35,2274.05,21.37,6.31,0.0155,8.0,2,5,1
26.44,339.05,0.1935,17,218.03,2249.5,23.8,15.39,0.0786,17.33,6,9,2
32.18,312.33,0.1016,7,266.66,1723.21,30.3,6.32,0.1144,5.02,1,3,1
30.51,421.0,0.1876,10,230.73,2905.63,29.88,11.63,0.2718,13.24,4,8,2
34.7,294.73,0.1086,10,233.72,1642.77,16.44,7.88,0.0512,9.61,2,3,1
40.15,283.97,0.0942,6,348.7,2037.18,19.97,4.13,0.064,7.47,2,4,1
46.67,266.55,0.0,5,241.49,1848.35,22.17,8.85,0.0845,10.34,2,4,1
41.53,301.75,0.2572,14,167.62,2039.24,29.35,14.15,0.2404,14.69,4,8,2
23.35,469.46,0.1473,16,229.78,2600.4,43.79,5.01,0.1025,17.53,1,8,2
40.48,254.3,0.0957,8,192.3,1328.43,23.51,12.34,0.1327,2.49,2,5,1
64.76,354.95,0.0486,4,343.96,1367.37,18.78,3.59,0.1353,4.35,3,4,1
74.53,158.68,0.0238,2,385.57,958.84,18.37,3.97,0.0395,5.01,1,0,0
44.48,398.75,0.1842,13,146.8,2769.39,24.93,16.13,0.2867,8.47,4,11,2
49.7,307.21,0.1419,5,237.57,2120.28,20.94,5.09,0.0659,6.12,4,4,1
33.0,337.84,0.1565,13,179.22,2217.12,8.21,8.49,0.2262,14.91,6,8,2
37.96,294.14,0.1169,10,154.97,3007.86,30.83,14.82,0.2803,16.63,7,9,2
49.67,310.36,0.1721,13,159.17,2172.57,16.43,9.74,0.1839,8.91,5,11,2
49.8,315.9,0.1636,4,333.91,1716.48,28.02,9.8,0.1226,9.32,3,4,1
63.41,277.56,0.121,5,351.34,1911.39,16.71,11.41,0.0861,9.66,0,4,1
49.45,306.39,0.1213,6,310.88,1840.9,29.31,5.43,0.0698,5.52,1,5,1
17.41,361.63,0.085,10,186.99,1900.2,26.98,6.86,0.106,14.66,3,10,2
43.14,250.07,0.0811,5,366.29,1369.44,19.18,7.25,0.0591,5.88,3,4,1
72.36,184.04,0.0273,5,422.55,1458.29,16.24,3.49,0.0387,4.97,0,0,0
53.63,194.2,0.1079,6,360.79,1909.34,20.78,10.76,0.0559,5.53,4,4,1
34.36,354.68,0.2219,16,178.53,2287.01,34.86,16.39,0.169,8.33,5,11,2
23.72,407.57,0.2171,10,217.8,2286.26,34.55,9.58,0.1753,3.78,1,4,2
29.64,378.72,0.2345,12,205.11,2139.93,31.43,13.34,0.2373,12.15,5,10,2
63.72,309.41,0.1451,2,218.08,1328.09,28.06,9.67,0.0124,7.22,0,4,1
48.37,251.44,0.0525,3,331.61,1868.54,21.95,4.07,0.0642,6.19,1,5,1
49.36,182.17,0.0431,1,400.42,1550.38,15.46,4.43,0.0564,5.28,0,2,0
50.75,261.28,0.0905,4,198.52,1559.35,26.63,5.7,0.1057,6.81,2,5,1
60.74,215.94,0.0514,5,413.26,1517.17,22.38,3.31,0.0319,4.61,0,3,0
30.69,322.76,0.2268,9,255.86,2080.65,30.72,13.34,0.1898,16.07,3,9,2
81.96,123.8,0.062,3,350.34,1207.48,8.68,3.6,0.0553,3.0,0,3,0
47.5,154.21,0.1184,2,223.61,1833.01,21.05,7.17,0.1142,8.64,5,2,1
57.91,205.5,0.0651,8,229.05,2503.38,14.96,5.24,0.1092,8.13,2,4,1
58.72,224.79,0.1211,6,369.69,2303.47,16.73,5.21,0.1349,4.9,1,3,1
69.15,160.43,0.0821,0,566.16,1197.64,15.09,4.25,0.0529,5.42,1,2,0
50.8,255.47,0.0076,1,486.52,985.5,14.19,3.92,0.0284,3.6,0,0,0
31.51,274.93,0.0468,13,149.09,2905.62,27.77,11.32,0.1523,9.73,3,9,2
62.23,146.3,0.0291,2,434.31,1392.73,19.49,0.71,0.0531,5.1,2,1,0
77.54,150.99,0.0199,2,402.3,817.09,14.28,6.47,0.0515,4.05,1,1,0
40.89,339.67,0.2281,14,228.11,2376.77,41.99,11.99,0.2946,16.05,4,9,2
36.56,359.29,0.1667,9,147.58,1590.29,32.34,11.47,0.2562,16.04,5,10,2
48.32,272.57,0.0795,9,223.76,999.84,23.2,5.07,0.1271,5.92,1,5,1
46.83,335.52,0.2608,13,152.48,2309.94,25.76,0.0,0.2444,20.66,4,7,2
51.27,190.06,0.0843,5,335.56,1524.99,15.33,7.94,0.1145,8.64,3,2,1
31.4,422.65,0.1906,10,226.76,2410.73,31.71,16.92,0.2169,16.25,8,8,2
70.43,183.08,0.0244,2,358.99,1107.22,15.28,4.82,0.0329,6.12,0,1,0
46.26,292.2,0.022,9,321.67,1971.24,17.73,10.69,0.1723,8.1,3,3,1
35.48,406.27,0.1321,18,196.28,2713.98,33.74,12.05,0.2168,20.76,6,6,2
64.73,257.38,0.1114,3,315.2,1502.18,18.94,12.77,0.0624,6.65,4,4,1
23.32,362.7,0.2337,8,195.65,2204.07,22.49,10.96,0.2047,13.63,4,3,2
35.93,228.45,0.2071,14,133.59,2309.43,23.46,11.77,0.249,12.15,3,8,2
59.66,121.89,0.0426,3,463.15,1544.39,13.17,8.04,0.0239,5.87,0,3,0
57.15,202.89,0.0593,2,263.98,1870.18,31.43,7.75,0.0034,10.49,1,0,1
27.52,437.59,0.1059,14,250.94,2732.71,29.06,16.74,0.3928,15.24,4,11,2
50.01,156.36,0.0367,5,466.13,1019.79,20.22,3.96,0.06,3.55,1,2,0
70.21,160.77,0.057,4,501.7,926.64,14.29,3.28,0.0458,3.29,0,0,0
47.84,261.41,0.1074,4,320.62,1411.12,18.78,7.08,0.0714,9.5,3,2,1
67.58,189.38,0.0901,3,622.42,1192.34,15.35,3.51,0.0284,5.18,1,3,0
10.75,366.9,0.1559,11,247.81,2996.28,23.31,14.87,0.1496,19.34,4,9,2
24.3,476.02,0.1585,10,160.63,2002.89,31.85,12.9,0.2655,11.47,4,9,2
28.31,352.43,0.1813,15,36.87,2398.41,38.72,11.59,0.1993,13.27,2,7,2
